state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Maharashtra,Raigarh(Mh),Low Load,27,0.037037037037037,0.9629629629629628,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Maharashtra,Ratnagiri,Medium Load,12573,0.2660462896683369,0.7339537103316631,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Maharashtra,Sangli,High Load,26313,0.3570858511002166,0.6429141488997834,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Maharashtra,Satara,High Load,22415,0.3658264554985501,0.6341735445014499,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Maharashtra,Sindhudurg,Medium Load,5762,0.3448455397431447,0.6551544602568553,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Maharashtra,Solapur,High Load,35389,0.3752013337477747,0.6247986662522252,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Maharashtra,Thane,High Load,53289,0.2503706205783557,0.7496293794216442,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Maharashtra,Wardha,Medium Load,15059,0.3032737897602762,0.6967262102397237,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Maharashtra,Washim,Medium Load,14279,0.2852440647104139,0.7147559352895861,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Maharashtra,Washim *,Low Load,16,0.25,0.75,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Maharashtra,Yavatmal,High Load,38430,0.2656258131667968,0.7343741868332032,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.","High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Manipur,Bishnupur,Low Load,1134,0.4629629629629629,0.5370370370370371,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Chandel,Low Load,1147,0.2188317349607672,0.7811682650392328,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Churachandpur,Low Load,1668,0.4790167865707434,0.5209832134292566,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Imphal East,Low Load,2703,0.3825379208287088,0.6174620791712911,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Imphal West,Low Load,2260,0.4013274336283186,0.5986725663716814,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Jiribam,Low Load,294,0.1054421768707483,0.8945578231292517,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Kakching,Low Load,103,0.5728155339805825,0.4271844660194174,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Pherzawl,Low Load,2,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Senapati,Low Load,2118,0.3966005665722379,0.603399433427762,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Tamenglong,Low Load,626,0.3338658146964856,0.6661341853035144,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Thoubal,Low Load,2362,0.4449618966977138,0.5550381033022862,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Manipur,Ukhrul,Low Load,1787,0.2249580302182428,0.7750419697817571,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,East Garo Hills,Low Load,444,0.1756756756756756,0.8243243243243243,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,East Jaintia Hills,Low Load,228,0.6008771929824561,0.3991228070175439,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,East Khasi Hills,Low Load,2882,0.339000693962526,0.6609993060374739,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,Eastern West Khasi Hills,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,Jaintia Hills,Low Load,2,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,North Garo Hills,Low Load,184,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,Ri Bhoi,Low Load,432,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,South Garo Hills,Low Load,231,0.29004329004329,0.70995670995671,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,South West Garo Hills,Low Load,785,0.2038216560509554,0.7961783439490446,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,South West Khasi Hills,Low Load,603,0.2802653399668325,0.7197346600331676,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,West Garo Hills,Low Load,4894,0.1943195749897834,0.8056804250102166,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,West Jaintia Hills,Low Load,931,0.640171858216971,0.359828141783029,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Meghalaya,West Khasi Hills,Low Load,723,0.4550484094052558,0.5449515905947441,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Aizawl,Medium Load,15785,0.765410199556541,0.2345898004434589,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Mizoram,Champhai,Low Load,7852,0.8053998981151299,0.1946001018848701,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Hnahthial,Low Load,2,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Khawzawl,Low Load,2,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Kolasib,Low Load,4947,0.8053365676167374,0.1946634323832625,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Lawngtlai,Low Load,3973,0.7696954442486785,0.2303045557513214,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Lunglei,Low Load,5777,0.7586982863077723,0.2413017136922278,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Mamit,Low Load,4652,0.8639294926913156,0.1360705073086844,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Mammit,Low Load,1375,0.6712727272727272,0.3287272727272727,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Saiha,Low Load,2617,0.8685517768437142,0.1314482231562858,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Saitual,Low Load,29,0.3793103448275862,0.6206896551724138,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Mizoram,Serchhip,Low Load,4123,0.7363570215862236,0.2636429784137764,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Chumukedima,Low Load,121,0.3223140495867768,0.6776859504132231,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Dimapur,Low Load,3497,0.3245639119245067,0.6754360880754933,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Kiphire,Low Load,563,0.3072824156305506,0.6927175843694494,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Kohima,Low Load,2110,0.143127962085308,0.8568720379146919,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Longleng,Low Load,496,0.1975806451612903,0.8024193548387096,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Meluri,Low Load,10,0.2,0.8,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Mokokchung,Low Load,785,0.2292993630573248,0.7707006369426752,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Mon,Low Load,1841,0.354155350353069,0.645844649646931,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Niuland,Low Load,99,0.2626262626262626,0.7373737373737373,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Noklak,Low Load,75,0.2133333333333333,0.7866666666666666,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Peren,Low Load,747,0.3440428380187416,0.6559571619812584,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Phek,Low Load,1749,0.1023441966838193,0.8976558033161807,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Shamator,Low Load,67,0.2686567164179104,0.7313432835820896,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Tseminyu,Low Load,60,0.2166666666666666,0.7833333333333333,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Tuensang,Low Load,1081,0.2636447733580018,0.7363552266419982,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Wokha,Low Load,1394,0.1779053084648493,0.8220946915351507,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Nagaland,Zunheboto,Low Load,1677,0.096004770423375,0.9039952295766248,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Angul,Medium Load,7647,0.3590950699620766,0.6409049300379234,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Anugal,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Anugul,Low Load,355,0.2478873239436619,0.752112676056338,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Balangir,Medium Load,12217,0.3290496848653516,0.6709503151346484,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Baleshwar,Medium Load,3218,0.2327532628962088,0.7672467371037912,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Baleswar,Medium Load,12620,0.4098256735340729,0.590174326465927,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Bargarh,Medium Load,11285,0.3236154186973859,0.6763845813026141,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Baudh,Low Load,924,0.0692640692640692,0.9307359307359307,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Bhadrak,Medium Load,10802,0.3651175708202184,0.6348824291797815,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Boudh,Low Load,3421,0.3186202864659456,0.6813797135340544,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Cuttack,High Load,16712,0.3068453805648635,0.6931546194351365,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Odisha,Debagarh,Low Load,2032,0.3464566929133858,0.6535433070866141,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Dhenkanal,Medium Load,11584,0.3614468232044199,0.6385531767955801,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Gajapati,Medium Load,9649,0.288216395481397,0.711783604518603,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Ganjam,High Load,23356,0.3679140263743792,0.6320859736256208,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Odisha,Jagatsinghapur,Medium Load,5842,0.3053748716193084,0.6946251283806916,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Jagatsinghpur,Low Load,1615,0.1541795665634674,0.8458204334365325,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Jajapur,Medium Load,8174,0.3529483728896501,0.6470516271103499,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Jajpur,Medium Load,4810,0.3565488565488565,0.6434511434511434,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Jharsuguda,Low Load,3281,0.3910393172813167,0.6089606827186833,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Kalahandi,Medium Load,16788,0.3306528472718608,0.6693471527281392,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Kandhamal,Medium Load,10487,0.3516735005244588,0.6483264994755411,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Kendrapara,Medium Load,11330,0.3579876434245366,0.6420123565754634,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Kendujhar,Medium Load,17743,0.3453756410978977,0.6546243589021022,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Khorda,Medium Load,12196,0.3813545424729419,0.618645457527058,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Khordha,Medium Load,1543,0.1723914452365521,0.8276085547634479,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Koraput,Medium Load,20249,0.3919205886710455,0.6080794113289545,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Malkangiri,Low Load,9949,0.608402854558247,0.3915971454417529,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Mayurbhanj,High Load,22659,0.3748179531312061,0.6251820468687939,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Odisha,Nabarangapur,Medium Load,14595,0.4146625556697499,0.58533744433025,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Nayagarh,Medium Load,8156,0.3332515939185875,0.6667484060814125,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Nuapada,Low Load,5820,0.2290378006872852,0.7709621993127148,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Puri,Medium Load,9724,0.3576717400246812,0.6423282599753188,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Rayagada,Medium Load,8657,0.3331408109044704,0.6668591890955297,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Sambalpur,Medium Load,7320,0.4379781420765027,0.5620218579234972,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Sonapur,Low Load,3454,0.3853503184713376,0.6146496815286624,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Subarnapur,Low Load,1150,0.16,0.84,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Odisha,Sundargarh,Medium Load,2617,0.1937332823844096,0.8062667176155903,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Odisha,Sundergarh,Medium Load,13402,0.3794209819429935,0.6205790180570064,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Orissa,Angul,Low Load,2,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Anugul,Low Load,28,0.2857142857142857,0.7142857142857143,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Anugul  *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Balangir,Low Load,2435,0.1429158110882956,0.8570841889117043,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Baleshwar,Medium Load,648,0.2530864197530864,0.7469135802469136,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Orissa,Baleswar,Low Load,7,0.5714285714285714,0.4285714285714285,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Bargarh,Low Load,193,0.1917098445595854,0.8082901554404145,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Baudh,Low Load,4,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Bhadrak,Low Load,987,0.2887537993920973,0.7112462006079028,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Cuttack,Medium Load,1066,0.175422138836773,0.8245778611632271,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Orissa,Debagarh,Low Load,3,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Dhenkanal,Low Load,344,0.2441860465116279,0.7558139534883721,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Gajapati,Low Load,14,0.0714285714285714,0.9285714285714286,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Ganjam,Medium Load,1063,0.2173095014111006,0.7826904985888994,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Orissa,Jagatsinghapur,Low Load,24,0.2083333333333333,0.7916666666666666,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Jajapur,Low Load,143,0.2237762237762237,0.7762237762237763,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Jharsuguda,Low Load,9,0.4444444444444444,0.5555555555555556,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Kalahandi,Low Load,8,0.125,0.875,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Kandhamal,Low Load,20,0.2,0.8,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Kendrapara,Low Load,35,0.2857142857142857,0.7142857142857143,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Kendujhar,Low Load,97,0.1649484536082474,0.8350515463917526,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Khorda,Low Load,4,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Khordha,Medium Load,2534,0.1523283346487766,0.8476716653512234,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Orissa,Khordha  *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Koraput,Low Load,204,0.2450980392156862,0.7549019607843137,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Malkangiri,Low Load,49,0.2857142857142857,0.7142857142857143,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Mayurbhanj,Low Load,37,0.2162162162162162,0.7837837837837838,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Nabarangapur,Low Load,7,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Nayagarh,Low Load,211,0.2606635071090047,0.7393364928909952,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Nuapada,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Puri,Low Load,638,0.2163009404388714,0.7836990595611285,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Rayagada,Low Load,430,0.0930232558139534,0.9069767441860463,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Sambalpur,Low Load,21,0.0952380952380952,0.9047619047619048,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Sonapur,Low Load,6,0.3333333333333333,0.6666666666666666,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Subarnapur,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
